video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"dj3mMqwGNyM","디트로이트 비컴 휴먼 (PC버전/1화)","2019-12-20T12:18:24.000Z","UCw-JzmPsjRcbzJLncr4pIIA","수탉","20","19.23.12","수탉|수탉tv|공포|공포게임|실황|신작|디트로이트 비컴 휴먼|Detroit: Become Human 검색|디트로이트|비컴|휴먼|안드로이드|명작|pc|게임|에픽게임즈","93123","2574","37","602","https://i.ytimg.com/vi/dj3mMqwGNyM/default.jpg","False","False","▼게임 다운로드 주소는 아래에 있습니다▼※아프리카TV 방송국: https://goo.gl/36YQW7※구독하기 : https://goo.gl/hmGy4i※게임제목 : Detroit: Become Human※다운로드링크 : https://www.epicgames.com/store/ko/product/detroit-become-human/home"
"vGDgxrjzFJw","(SUB) 첫키스 상대 알아서 뭐하게? [연남동 키스신] EP.4","2019-12-20T11:59:27.000Z","UCNK0-1KNIwowKzZu6tSjqsw","라이프타임","24","19.23.12","라이프타임|Lifetime|웹드라마|배인혁|김관수|홍승희|진예주|키스|첫키스|드라마|연남동|키스신","321645","6391","236","674","https://i.ytimg.com/vi/vGDgxrjzFJw/default.jpg","False","False","후우..태성선배...다행이다....#웹드라마 #연남동키스신 #매주금요일밤9시"
"tC1gtvycNAo","[이춘근의 국제정치 122회] ② 🇰🇵북핵 위기 2.0","2019-12-20T13:12:06.000Z","UCbCjcJ2G5zqZ5TBeN6DriPQ","이춘근TV","25","19.23.12","이춘근TV|이춘근|이춘근의국제정치|국제정치|한반도문제|국제문제|국가안보|북핵문제|북핵위협|북미관계|한미동맹|한미관계|International|Politics|패권경쟁|패권전쟁|북핵위기|북한비핵화|평양선언|919평양선언|남북회담|남북정상회담|평양회담|가짜평화시대|평화의시대|진주만공습|진주만공격|제2의 진주만공격|서해위성발사장|동창리시험장|동창리발사장|동창리핵실험|동창리미사일실험|박정천 총참모장|Bush|Saddam Hussein|부시대통령 후세인|부시 최후통첩|brinkmanship|벼랑끝전술|벼랑끝외교|극단정책|Graham T. Allison 그래엄 앨리슨Thucydides|투키디데스|고대그리스 아데나이의 역사가|펠로폰네소스전쟁사|투키디데스 함정|Tuchididdes Trap|Stephen E. Biegun|스티브비건|비건 국무부차관|Mark Esper|마크에스퍼|찰스브라운 미 태평양공군사령관","167525","13382","248","300","https://i.ytimg.com/vi/tC1gtvycNAo/default.jpg","False","False","※ 2019.12.18 촬영하였습니다 ※♥ 후원안내 ♥ ※국내 후원 예금주: 이춘근 국제정치 아카데미　　　  　　100-033-303453 신한 ※해외 후원 PayPal 계정　　　　　https://www.paypal.me/lcktv※ 페이스북 : www.facebook.com/LCKTV※ 채널안내 : youtube.com/c/이춘근TV※ '구독'과 '알림'을 통해 많은 관심 부탁드려요!　 자주 업로드 될 수 있도록 노력하겠습니다　※ 관련없는 언쟁, 인신공격, 비속어, 　 링크 댓글, 도배성 글은 　 예고없이 삭제 또는 댓글차단합니다　※ 본 영상의 모든 저작권은 ‘이춘근TV’에 있습니다.　 무단으로 수정, 게시, 불펌을 금합니다."
"TVFlga_BDEA","인기가 너무 많아져서 보이즈빌리지 그만 두고 싶어요","2019-12-21T12:00:07.000Z","UCuSaFvVbK9QpZlbn8Vf34RA","보이즈빌리지 (BOYS VILLAGE)","24","19.23.12","몰카|몰래카메라|몰카 레전드|퇴사|퇴사 몰카|퇴사 통보|직장인|직장인 공감|보이즈빌리지 몰카|보이즈빌리지 톨|톨pd|큐pd|김pd|톨 몰카|톨 퇴사|톨 눈물|보이즈빌리지|비디오빌리지|핫도그TV|송대익|삼대장|보겸|공대생","134477","2000","52","262","https://i.ytimg.com/vi/TVFlga_BDEA/default.jpg","False","False","#몰카 #퇴사하겠습니다 #명큐야또속냐인기가 감당이 안 돼서 퇴사하고 싶은 슈퍼스타ㅠㅠ과연 큐 팀장님의 반응은...?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅡ⊙ 비디오빌리지와 더 많이 소통해요!☞ 공식 홈페이지 : https://goo.gl/mOqza5☞ 공식 페이스북 : https://goo.gl/mZzThG☞ 공식 인스타그램 : @videovillage_official ㅡ⊙ 보이즈빌리지 문의는 이 곳으로 연락주세요! ☞ 크리에이터 문의 메일 : vvcreatormg@gmail.com☞ 비즈니스 메일 : mesol@gmail.com☞ 기타 문의 메일 : boysvillage@videovillage.co.krㅡ"
"2FdwQHvfA1E","강아지가 드디어 말을 하기 시작했습니다. (진짜)","2019-12-20T07:51:55.000Z","UCeXxAet11DPbC8pG-lBOUTQ","아리둥절 Ari the Corgi","15","19.23.12","웰시코기|아리|아리둥절|말하는강아지|강아지","360736","10495","131","1119","https://i.ytimg.com/vi/2FdwQHvfA1E/default.jpg","False","False","아직 3일차라 서투르지만 하나둘 배워가고 있어용~▶웰시코기 아리 프로필성별: 공주님나이: 2016년생취미: -어려운 문제 해결 -24시간 집사 감시특징: -천재견이라 불림 (동물농장 천재코기 걔 맞음) -몸과 마음이 건강한 강아지 (전설의 분리행복견)별명: '아리'스토텔레스, 콩자반 등장래희망: 남의 집 개 (사람 조하)▶아리스타그램 ari_the_corgi   ▶비즈니스 문의 ari_corgi@sandbox.co.krTrack : The Walking CatMusic by 브금대통령 Music provided by 브금대통령Watch : https://youtu.be/tA-t_wpcqlE"
"95soBAtH5do","뒤 vs 옆","2019-12-21T01:31:00.000Z","UCeudxdJJ4VtlP43Pv9l7f-A","오메킴TV","22","19.23.12","오메킴|아프리카TV|승튜브|오메킴TV|스타크래프트|ASL|합방|오엔터|해피엔터|오부장|이채이|별비|정윤종|김봉준|와꾸대장봉준","166439","1209","35","149","https://i.ytimg.com/vi/95soBAtH5do/default.jpg","False","False","▶ 구독, 좋아요는 큰 도움이 됩니다▶ [오메킴승현2 아프리카TV] http://afreecatv.com/rlatldgus▶ [광고 및 스폰 문의] 카카오톡: rlatldgus 혹은 아프리카TV 쪽지로 부탁드립니다!▶ 항상 시청해주셔서 감사합니다#오메킴 #최군 #이채이#세야 #김학수 #차돈 #피츄 #복실이 #하네"
"-zhasIq8i7o","[문명특급 EP.89] 김이나도 고개를 내두른 숨듣명 1위곡ㅋㅋㅋㅋㅋㅋ 자꾸 발뺌 함ㅋㅋㅋㅋㅋ (feat.태연 아이유 샤이니 가인 etc)","2019-12-19T08:00:12.000Z","UCUyfkq9e9ZfPzxOW5WQ9rzQ","문명특급 - MMTG","24","19.23.12","문명특급|스브스뉴스|재재|SBS","804617","22826","168","1665","https://i.ytimg.com/vi/-zhasIq8i7o/default.jpg","False","False","드디어 숨듣명 고인물 김이나 작사가님이 나왔습니다!!🤑'대.다.나.다.너' 듣자마자 갑자기 부산스럽게 변명을 시작하시는 이나쌤,,😚곳간에서 나온 인심으로 한결 훈훈해진 현장 보러 가시죱🏃 #문명특급 #숨듣명 #김이나책임 프로듀서/하현종  프로듀서/정연  진행·구성/이은재  촬영/정상보 정훈  촬영보조/김종진  디자인·CG/김하경  조연출/김희연 김혜민 인턴  연출/홍민지"
"rMLli8Efe3s","EXO 엑소 'Obsession' Dance Practice","2019-12-20T14:00:09.000Z","UCzCedBCSSltI1TFd3bKyN6g","EXO","10","19.23.12","EXO|OBSESSION|Dance Practice|SUHO|BAEKHYUN|SEHUN|CHANYEOL|KAI|CHEN|엑소|옵세션|수호|백현|세훈|찬열|카이|첸","2999250","521509","1891","51643","https://i.ytimg.com/vi/rMLli8Efe3s/default.jpg","False","False","Thank you for your love and support to EXO's 'Obsession'!EXO 'Obsession' MV 🎥 https://youtu.be/uxmP4b2a0uYListen and download on your favorite platform: http://smarturl.it/EXO_OBSESSIONEXO Officialhttp://exo.smtown.comhttp://www.youtube.com/weareoneEXOhttp://www.facebook.com/weareoneEXOhttp://www.instagram.com/weareone.exohttp://twitter.com/weareoneEXO#EXO #엑소 #Obsession #DancePractice"
"5vgDXh9wVTo","[여의도튜브] 韓 밀려드는 전세계 주문 일본은  내수 산업 전락 日 대체 왜? 한탄","2019-12-21T01:00:01.000Z","UClErHbdZKUnD1NyIUeQWvuQ","MTN 머니투데이방송","25","19.23.12","조선업계|일본|중국|시진핑|아베|내수산업|합병|조선|수주|선박|아시아|유럽|미주|발주량|유니버셜조선|IHI마린|재팬마린유나이티드|JMU|도쿄대학교|조선학과|LNG운반선|이마바리조선","235935","2646","90","116","https://i.ytimg.com/vi/5vgDXh9wVTo/default.jpg","False","False","일본 조선업계는 세계 조선 시장에서 괴멸할 위기에 처해 ‘몸집 부풀리기’ 전략을 택했죠, 그런데 이 계획이 10년도 채 되지 않았는데 수포로 돌아갈 위기에 처했습니다. 한국과 중국 조선사를 꺾기 위해 한 발 앞서서 조선소 간 합병을 추진했지만, 최근 일본 조선업은 내수 산업으로 전락할 기미를 보이고 있습니다. 아나운서: 정보경영상콘텐츠: 길인호기사콘텐츠: 정보경기획: 강인형 백승기총괄: 정미경 제작: MTN 머니투데이방송#일본 #조선 #조선소 합병--------------------------------------------------------------------▶️ 머니투데이방송 바로가기  (http://www.mtn.co.kr)▶️ MTN 주요 프로그램 재생목록  - MTN 투데이     ☞ MTN 홈페이지 다시보기 (https://goo.gl/9r5TWQ)    ☞ 유튜브 (https://goo.gl/ELhhR5)  - 이슈&뷰 11    ☞ MTN 홈페이지 다시보기 (https://goo.gl/Tn33sP)    ☞ 유튜브 (https://goo.gl/TjYnZH)   - 시장을 읽는 남자     ☞ MTN 홈페이지 다시보기 (https://bit.ly/2WiUIBC)    ☞ 유튜브 (https://bit.ly/2Y8y9jP)   - 이승조의 TMI    ☞ MTN 홈페이지 다시보기 (https://goo.gl/uMWuCg)    ☞ 유튜브 (http://bitly.kr/51HCz1)#머니투데이방송 #증권 #시황 #경제방송 #뉴스 #부동산 #MTN"
"nu3as_TPM28","[절대] 부셔지지 않는 액체를 바르면 생기는 일","2019-12-20T12:03:51.000Z","UCg_lS-XS9Fh9I6Rl56Z8fpg","최고다윽박","23","19.23.12","최고다윽박|자연인|바다|낚시|요리먹방|시골|아프리카TV|국민바보|eugbak|mukbang|자연의왕|밀림|동물|생존|윽짓거리|윽|윽튜브|윽박이|fun|funny|웃긴|실시간|영상|재미|코믹|comedy|윽박|Primitive|Culture|bushcraft|자연|벽돌|망치|오함마|공구|수박|계란|달걀|닭|친구|가족|엄마|신기한|신기|물질|물체|스프레이","391186","4666","311","826","https://i.ytimg.com/vi/nu3as_TPM28/default.jpg","False","False","안녕하세요 최고다윽박 입니다 !!!★자칭 자연의왕 이며 다방면 크리에이터로 활동 하고 있습니다업로드 시간: 매일 오후 8~10시 사이!!각종 SNS에 무단으로 영상 불펌은 하지 말아주시길 바랍니다.크리에이터의 창작물에 대한 저작권을 존중해주시길 간곡히 부탁드립니다.무단으로 불펌 시, 조치를 취하도록 하겠습니다. 감사합니다.광고,협찬, 문의 ipokid@naver.com인스타그램 ▼https://www.instagram.com/ipokid/"
"-B3_Ev4ZhEc","2006년 아프카니스탄, 지뢰밭에 고립된 영국군의 실제 이야기 ㄷㄷ;;","2019-12-20T07:15:01.000Z","UCeLjgXOEQzQ_IfG94rF1_vw","김흥미","1","19.23.12","영화|고몽|리뷰엉이|달빛뮤즈|영화리뷰|하이라이트|비맨|김시선|필름에빠지다|필빠|캡틴라미|빡센TV|라이너컬쳐쇼|솜사탕|무비콕콕|장삐쭈|애니몬스터|오늘밤엔이영화|구구민|타코리뷰|홍시네마|케이티|티캐스트|조국|인기|영화추천|영화소개","103449","677","92","77","https://i.ytimg.com/vi/-B3_Ev4ZhEc/default.jpg","False","False","#킬로투브라보 #김흥미 #영화추천 #영화소개엔딩 곡 - Shackleton -Adam young          ★ 영화, 킬로 투 브라보 (2014) ★ 김흥미가 추천하는 오늘의 영화입니다.🚀세상에 흥미로운 영화를 만나다. 👀꾸준히 업로드 되는 영상을 받아보세요 ^.^*👇🏻https://www.youtube.com/channel/UCeLjgXOEQzQ_IfG94rF1_vw"
"pwHQOdFWmng","[유산슬] ‘합정역 5번 출구’ 응원법 Fanchant Guide👏","2019-12-20T09:53:51.000Z","UCx6jsZ02B4K3SECUrkgPyzg","놀면 뭐하니?","24","19.23.12","MBC|유재석|김태호|PD|무한도전|유플래시|유산슬|뽕포유","746787","27825","241","2270","https://i.ytimg.com/vi/pwHQOdFWmng/default.jpg","False","False","♥전분 빛깔 유산슬! 못 갈라서 이대로!♥유산슬이 직접 응원법을 해보았습니다!콘서트 오시는 분들은 미리 연습하셔서 재미나게 즐겨보아요언젠간.. 용이 될.. 산슬군을... 위하여!~~.."
"QWww6Ek69Io","[골라봐야지][꿀잼]거의 울면서 카피추 편집했다네요↗  순수창작곡 장인의 美친매력♥ #아는형님 #JTBC봐야지","2019-12-19T10:59:16.000Z","UCF3UEVPt5zZTlBVJwDG317g","JTBC Voyage","24","19.23.12","JTBC|VOYAGE|봐야지|JTBC봐야지|골라봐야지|카피추|선릉역으로|카피|추대엽|펭수|피오|이승윤|메칸더|Choo Dae Youp|으르렁|달려라 하니|표절|논란|표절곡|입덕영상|유튜브인기|인기영상|꿀잼영상|꿀잼|sorry sorry|신동|Shin Dong|신동희|SM|엑소|EXO|으른이|편곡|싱어송라이터|인간극장|유병재|창작의 밤|표절제로|Yoo Byung jae|아기상어|정세운|Jeong Se woon|장성규|Jang Sung Kyu|상어가족|baby shark","1274900","17188","379","1287","https://i.ytimg.com/vi/QWww6Ek69Io/default.jpg","False","False","으른이~으른이~으른이~ 말하는데!어디서 많이 들어봤다? 싶은 노래 같으면서도순수 창작곡이라고 하니까 할 말이 없네..산에서 내려온 산남자, 카피추의 신비한 음악 사전♬들으면 들을수록 빠져든다…[JTBC봐야지] 구독하기☞ http://bitly.kr/VgFZ3"
"tVKTzlOWKRY","[Live] 문재인 정권 좌편향 교과서 긴급진단 정책간담회(2019.12.22)","2019-12-22T07:06:24.000Z","UCGd1rNecfS_MND8PQsKOJhQ","오른소리","25","19.23.12","자유한국당|황교안|오른소리|심재철","27370","3565","72","152","https://i.ytimg.com/vi/tVKTzlOWKRY/default.jpg","False","False","[자유한국당 중앙당 후원회 안내]* 후원계좌 : 국민은행 067501-04-088071 (예금주:자유한국당 중앙당후원회)[후원시 유의사항] ① 개인 명의로만 후원 가능    - 법인, 단체, 당원이 될 수 없는 공무원‧교원은 후원 불가② 연간 500만원까지 후원 가능(연간 120만원 이하는 익명기부 가능)③ 연말정산    - 연말정산시 10만원까지 세액공제, 10만원 초과분은 소득공제 가능④ 영수증 발급신청   - 후원계좌로 직접 입금하신 후원자께서는 꼭 후원회 사무실로 연말정산용 「영수증 발급신청」을 해주시기 바랍니다   - 입금자성명/주민등록번호/연락처/주소/직업/후원금액/입금일※ 주민등록번호 등의 개인정보는 국세청간소화서비스 등록을 위해서만 사용되며 철저하게 보호됩니다   [문의안내]※ 중앙당후원회 사무소(우편번호 07247) 서울특별시 영등포구 버드나루로73 우성빌딩 3층(전화) 02-6288-0296"
"YSVMAYT4nV8","[드디어!!]신비아파트 다음시즌에 꼭 나와야 될 귀신은?50탄","2019-12-20T06:15:36.000Z","UCW_tF4yP3wx4yIAptrZk5DQ","아빠랑놀자","1","19.23.12","신비아파트|고스트볼|비밀|고스트볼x|이안|구하리|귀신|팔척귀신|강시|구미호|전설|학교괴담|도시괴담|탄생|강림|최강림|444호|공포|만화|슬렌더맨|슬랜더맨|도한|지하국대적|신비|도깨비|홍콩할매|망태할아버지|원귀|원한|다음시즌|시즌1|시즌2|시즌3|시즌4|극장판|금빛도깨비|기억하리|모모귀신|모모전화번호|그래니|프레디의피자가게|아오오니|빨간마스크|테케테케|매낙|매낙프라카농|ghoul|Chonchon|teketeke|aooni|zombies|ghost|grim ripper|asia|south america|Phi Am|stroy|scary|scareful|telling|legend|freddy|pizza|처키|애나벨|annabelle|발디|발디나|수학|벤디|잉크기계|baldi|bendy|baldina|ending|clear","134844","1553","141","321","https://i.ytimg.com/vi/YSVMAYT4nV8/default.jpg","False","False","신비아파트 다음시즌에 꼭 나와야 할 귀신은?50탄 어떤 귀신일까요? 힌트: 주사, 독, 붕대정답은 영상에 있습니다.^^항상 아빠랑놀자를 찾아 주셔서 감사합니다.^^모두 행복하세요~~"
"neNCo5DeoTo","[토크멘터리 전쟁史] 182부 동아시아 전쟁사 조선의 비극 병자호란","2019-12-20T05:00:08.000Z","UCXNMgSZqmfX1_K8Uf4l4sog","국방TV","27","19.23.12","국방TV|토크멘터리|전쟁사|동아시아 전쟁사|조선|비극|병자호란|홍타이지|명나라|산해관|산서성|몽골|혼인 동맹|누르하치|만리장성|북경|후금군|원숭환 장군|몽골족|숭정제|위충현파|요동군|모문룡|속오군|영장제|임진왜란|오랑캐|척화론|인조 11년|정충신|징기즈칸|옥새|전쟁준비령","109925","2176","61","856","https://i.ytimg.com/vi/neNCo5DeoTo/default.jpg","False","False","홍타이지는 명나라를 공격하기 위해서 제3의 전략을 구상하고~산해관을 우회해서 산서성으로 내려오는 작전몽골과의 혼인 동맹 등으로 몽골을 흡수한 누르하치!몽골군의 도움으로 만리장성 돌파에 성공~!북경까지 진군한 후금군 하지만~~명나라에는 원숭환 장군이 있다후금군의 진격을 막아내는데 성공한 명나라원숭환의 조선을 잇는 작전으로다시 대두하는 조선의 중요성~!명나라의 중원을 장악하기 위해조선을 걱정한 후금후금을 막기 위한 조선의 전략을 낱낱히 파헤쳐 본다~!!"
"knExoyJV7QA","이거 보고 안놀라면 최소 기계? 고개안돌리기 챌린지하는 이영표ㅋㅋㅋㅋㅋ l 슛포러브 Shoot for Love","2019-12-21T10:00:07.000Z","UCdTDdygpZKdDew2s1s419iw","Shoot for Love 슛포러브","17","19.23.12","슛포러브|shoot for love|이영표|원창연|환경|김정민|박준효|gst 게이밍|피파|프로게이머|담력|담력테스트|도르트문트|eacc|고개 안돌리기|챌린지","442560","2797","89","297","https://i.ytimg.com/vi/knExoyJV7QA/default.jpg","False","False","2002 레전드 vs 프로게이머 고개 안돌리기 챌린지 ㅋㅋㅋㅋㅋ4:59 집에 앉아있는데 롤러코스터 타는 기분 무엇?? ==슛포러브 더보기 :Instagram : http://instagram.com/shoot_for_love/Facebook : http://facebook.com/shoot4love"
"cymoUrRtWy4","아이들 모르게 숨어있는 애니메이션 속 쇼킹한 반전","2019-12-20T13:00:09.000Z","UCKNdfTZCJuOQfWN5Pe5UAAQ","빨강도깨비","1","19.23.12","[none]","164788","3527","280","547","https://i.ytimg.com/vi/cymoUrRtWy4/default.jpg","False","False","만약에, 우리가 너무나도 익숙하게 알고 있는 애니메이션에 이런 소름돋는 반전이 숨어 있다면 믿으시겠습니까? 식스센스의 반전처럼 알고 나면 이야기가 통째로 달라보이는, 기상천외한 애니메이션 속 반전 속으로 떠나봅니다.※ 본 영상은 인터넷에 떠도는 여러 이야기들을 바탕으로 개인적인 아이디어를 더해서 만든 가상의 내용입니다.  공식적으로 발표된 내용이 아니며 영화의 원래 의도와는 무관합니다.  여러편의 이야기를 다루다 보니 영상이 너무 길어져서 두편으로 나누어 준비했습니다.  애니메이션 속 숨은 반전 2부는 12월 25일 업로드 됩니다.  ★ 빨강도깨비 영화해석 몰아서보기https://www.youtube.com/playlist?list=PLiN3p7jVmnkVld2H1TCmjPRrSwT7i5LZ8★ 영상에 소개된 영화 (순서무관)- 모아나 (2016)- 업 (2009)- 라이프 오브 파이 (2012)- 식스 센스 (1999)- 유주얼 서스펙트 (1995)★ 영상에 사용된 음악- 0:01 A Subtle Mind- 1:00 Hawaiian Conquistador- 1:49 Enchanted Land- 2:17 Chant on the Moors- 3:41 Voice of the Sea- 5:06 Plans of Illeyneth- 6:35 One Way Ticket※ 영상에 사용된 모든 음악은 Epidemicsound.com 정식 라이센스 음원입니다."
"AnVqAA9hYPc","[김광일의 입] KBS 공영노조 “몸통은 문 대통령이다”","2019-12-20T08:30:01.000Z","UCdp4_yTBhQmB8E339Lafzow","조선일보","19","19.23.12","조선일보|조선|언론|이슈|신문|방송|뉴스|정치","227286","21438","1511","694","https://i.ytimg.com/vi/AnVqAA9hYPc/default.jpg","False","False","청와대가 울산 시장 선거에 개입하고 심지어 사전 공작까지 했으며, 특정 후보를 매수하려고 시도했다는 의혹으로까지 확산되고 있다. 이런 상황에서 KBS 공영노조가 성명을 냈다. “KBS는 대통령의 선거 개입 증거를 즉각 보도하라”는 내용이다. 그중에 가장 압축적인 성명 내용은 “의혹의 몸통은 문재인 대통령”이라는 대목이다.‘하명 수사 및 선거 공작 의혹 사건’에서 지금까지 거론됐던 사람들은 깃털에 불과하고, 사실상 몸통은 문 대통령이라고 KBS 공영 노조가 적시한 것이다. 🔸 조선닷컴 공식 홈페이지 http://www.chosun.com🔸 조선일보 무료구독체험 : http://bit.ly/2WnNAF7🔸 조선비즈 공식 홈페이지 http://biz.chosun.com🔸 공식 페이스북 : https://www.facebook.com/chosun🔸 공식 트위터 : https://twitter.com/chosun◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈#조선일보 #뉴스 #속보 #제보"
"8j3scaJseoo","윤석열 큰일났네.. 여당 검찰특위 열받았다. 설훈 입 열어라, 윤석열","2019-12-20T04:30:00.000Z","UC1ihKJ6GH37xoWdtllZqhLw","팩트TV NEWS","25","19.23.12","팩트티비|팩트TV|대안방송|FACTTV|커널뉴스|시사|정치|뉴스|더불어민주당|자유한국당|바른미래당|민주평화당|국회|정의당","204512","11239","278","1185","https://i.ytimg.com/vi/8j3scaJseoo/default.jpg","False","False","2019년 12월 20일 더불어민주당 확대간부 회의에서 설훈 최고위원은 검찰이 빠른 수사를 위해 사건을 받아간지 몇달이 지났다.며,윤석열 검찰은 국민앞에 한 약속에 대해서 책임있는 답변을 내놓아야 할 것이다.라고 하였다. [영상 제보 받습니다] 진실언론 팩트TV가 독자 여러분의 소중한 제보를 받습니다. 뉴스 가치나 화제성이 있다고 판단되는 영상을 (facttvdesk@gmail.com)로 보내주시면  적극 반영하겠습니다.#팩트TV 정기후원회원이 되어주세요. ARS신청 1877-0411, 직접신청 https://goo.gl/1OjzfE공식후원계좌▶ 우리은행, 1002-142-508338 이상엽이 영상의 저작권은 팩트TV에 있습니다. 본 영상물은 공유 및 소스코드 배포에 한해 허용합니다. 그 외 임의적인 편집 및 가공은 영상출처를 밝힌다해도 본사의 허락없 이 사용할 경우 저작권법 위반에 해당합니다. 팩트TV http://facttv.kr촬영 : 배희옥편집 : 김민영"
"YbuCGyb4hw4","허각 형님이 여기 왜..?","2019-12-20T09:06:20.000Z","UC9nFMAQcn0bqIrEV9vUdU1g","사나이 김기훈","23","19.23.12","레전드|김기훈|아프리카tv|아프리카김기훈|킹기훈|끼후이|사나이김기훈|버억|기훈|기훈가현|가현|퀸가현","276918","3667","87","374","https://i.ytimg.com/vi/YbuCGyb4hw4/default.jpg","False","False","구독과 좋아요 알림설정 꼭 부탁드립니다 :)광고&편집문의 : 771tube@naver.com킹기훈 아프리카 TV : https://bit.ly/34DZ3mG킹기훈 페이스북: https://bit.ly/32s8a8x킹기훈 인스타: https://bit.ly/2Q0oaMs"
"l3wBGVc1qC8","옆동네 고양이 안아보고 왔습니다.","2019-12-19T12:07:37.000Z","UCETBLykCDpfP6L0awBd7Vwg","Arirang은 고양이들내가 주인","15","19.23.12","아리|고양이|고양이 목욕|아리랑|리랑|남기형|아리집사|아리주인|비명|피비린내|김메주|크림히어로즈|수리노을|반려동물|동물|cat|cats|pet|animal|funny|펫|cream|heroes","472972","16649","174","1673","https://i.ytimg.com/vi/l3wBGVc1qC8/default.jpg","False","False","왜 저는 남의 동네 고양이분들에겐 이쁨받고가족에겐 앞발로 걷어 차이고, 짜증내고...이래도 정녕 제가 잘못하며 사는 것 입니꽈!‘출발 전 팡팡’ 이벤트 많은 관심 부탁드립니다.-----------------------------------------------------------------------------------------------------아리랑 인스타 : https://www.instagram.com/ariismasterimhousebuy/아리랑 메일 : aricat2488@gmail.com#고양이#크림히어로즈#아리랑[사용음악]브금대통령- A Peaceful Afternoon- Paesaggio Italiano- Jerry's StoryMusic provided by 브금대통령"
"owwXn23E37o","얀데레 여고생 VS 매운맛 여고생 (투보 쟁탈전 ㅋㅋㅋㅋㅋㅋㅋ)","2019-12-20T10:00:08.000Z","UCTSaxXnhUcrhv984bVpDr6Q","투보","23","19.23.12","투보|룬레이|화향|얀데레|로에|토크","262893","5847","54","1230","https://i.ytimg.com/vi/owwXn23E37o/default.jpg","False","False","뭔데 얘네들----------------------------------------­­­-----------생방송 주소 ▶ https://www.twitch.tv/xos659 ◀인스타그램 ▶ https://www.instagram.com/yang_ju_hwan/ ◀진정한 컴퓨터는 스마트컴 ▶ http://www.smtcom.co.kr ◀비즈니스 메일 ▶ xos100@naver.com ◀----------------------------------------­­­-----------썸네일 - 미라주편집자 - 시나몬----------------------------------------­­­-----------구독과 좋아요는 투보가 열심히 일하는데 일조합니다.#투보채널은 #유튜브커뮤니티 #가이드라인을준수합니다"
"pjbr0bgGS60","[일차원적그녀석 특별편]EP.02 | 럭키한 일들이 계속 일어난다면?","2019-12-21T01:30:05.000Z","UCEffavre8oTRcQ8jVdnswPw","초관심","24","19.23.12","재능방송|재능TV|초관심|일차원적그녀석|일녀석|마음이버들버들해|유버들|샐리의법칙|줄리의법칙|머피의법칙|환경부|웹드|전서진|특별편","57389","1390","17","115","https://i.ytimg.com/vi/pjbr0bgGS60/default.jpg","False","False","일차원적 그녀석 특별편 EP.02 풀영상이 보고싶다면 환경부 유튜브 채널로 이동!#일녀석 #특별편 #샐리의법칙★ 초관심 '더'보기   - 인스타그램 : https://www.instagram.com/chogwansim.official/ - Facebook : https://www.facebook.com/withjeitv    - Naver TV : https://tv.naver.com/jeidrama3                        https://tv.naver.com/jeidrama  - V Live : https://channels.vlive.tv/DAE489  - 카카오TV : https://tv.kakao.com/channel/2673933  - 초관심 Global  :https://www.youtube.com/channel/UCSHnND4ckN9FsPT28Ow4uAQ★ '초관심' 채널 구독과 좋아요를 눌러주세요~♡"
"4JNywhBGjG4","[예능맛ZIP/백종원의 골목식당] 포방터와 아쉬운 작별인사...그리고 그 동안의 기록 / Backstreeet","2019-12-19T07:00:00.000Z","UCnx4Fi4cmkLGDiFfZ311wWw","SBS ENTER PLAY","24","19.23.12","SBSENTPLAY|백종원의 골목식당|백종원|골목식당|포방터시장|돈가스집|돈가스|포방터돈가스|맛집|정인선|조보아|김성주|제주도돈가스|돈가스집골목식당|골목식당 돈가스|포방터|포방터마지막장사|스윙스|정동윤","1267849","10347","349","3981","https://i.ytimg.com/vi/4JNywhBGjG4/default.jpg","False","False","[예능맛ZIP/백종원의 골목식당] Backstreeet포방터와 아쉬운 작별인사...그리고 그 동안의 기록💛고생 많으셨어요 사장님의 앞날에 꽃길만 가득하기를 응원해요💛#포방터돈가스집 #백종원의골목식당 #포방터시장"
"Vwu8irTvd04","[김종배의 시선집중] 정경심 재판부에 검찰 집단반발... 왜 또? - 김남국 (변호사)","2019-12-20T00:22:55.000Z","UCTTmtS2ljy1vyl_s-d_LEHQ","MBC라디오","25","19.23.12","[none]","218493","8400","178","689","https://i.ytimg.com/vi/Vwu8irTvd04/default.jpg","False","False","2019년 12월 20일 [김종배의 시선집중]| 출연 : 김남국 (변호사)|인터뷰 전문보기|http://www.imbc.com/broad/radio/fm/look/interview/index.html?list_id=7045452"
